SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
213395,0,Cash loans,F,N,N,1,202500.0,1350000.0,39604.5,1350000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018029,-13382,-1215,-4210.0,-4287,,1,1,1,1,0,0,Accountants,3.0,3,3,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.4269341178867776,0.5996457420623684,0.622922000268356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-903.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
440727,0,Cash loans,F,N,N,1,81000.0,288873.0,16713.0,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-13824,-2149,-4215.0,-3970,,1,1,0,1,0,0,,3.0,2,2,WEDNESDAY,10,0,0,0,1,0,1,Industry: type 3,0.5773910677767575,0.6038015216561751,0.6594055320683344,0.0041,0.0,0.9737,,,0.0,0.0345,0.0,,0.0,,0.0033,,0.0,0.0042,0.0,0.9737,,,0.0,0.0345,0.0,,0.0,,0.0035,,0.0,0.0042,0.0,0.9737,,,0.0,0.0345,0.0,,0.0,,0.0034,,0.0,,block of flats,0.0026,Block,No,0.0,0.0,0.0,0.0,-1221.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
389075,0,Cash loans,F,N,Y,0,67500.0,108801.0,8419.5,99000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018209,-22388,365243,-4332.0,-3059,,1,0,0,1,0,0,,1.0,3,3,MONDAY,7,0,0,0,0,0,0,XNA,,0.3508057545735787,0.3791004853998145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-262.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
302387,0,Cash loans,F,N,Y,0,103500.0,566055.0,16353.0,472500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-21859,365243,-13672.0,-4439,,1,0,0,1,1,0,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,,0.16214456766623808,0.5937175866150576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
387425,1,Cash loans,M,Y,Y,0,270000.0,247275.0,24192.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.035792000000000004,-17629,-2755,-406.0,-1109,10.0,1,1,0,1,0,0,Managers,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.5493218383998211,0.20559813854932085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-393.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
173280,0,Cash loans,F,N,Y,0,81000.0,675000.0,22306.5,675000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-21323,365243,-7170.0,-4735,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,XNA,,0.4274685129048981,0.3962195720630885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1376.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
195272,0,Cash loans,F,N,Y,0,360000.0,1044000.0,37629.0,1044000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,-16740,-1217,-8765.0,-209,,1,1,1,1,1,0,,1.0,3,3,WEDNESDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.5518811898093817,0.10822632266971416,0.0907,0.1166,0.9866,0.8164,,0.0,0.2069,0.1667,,0.0892,,0.0968,,0.0,0.0924,0.121,0.9866,0.8236,,0.0,0.2069,0.1667,,0.0912,,0.1008,,0.0,0.0916,0.1166,0.9866,0.8189,,0.0,0.2069,0.1667,,0.0907,,0.0985,,0.0,,block of flats,0.0761,Panel,No,1.0,0.0,1.0,0.0,-2039.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
338470,0,Cash loans,F,Y,Y,2,225000.0,1125000.0,40540.5,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-10845,-1356,-3452.0,-1178,3.0,1,1,0,1,0,0,Managers,4.0,2,2,WEDNESDAY,16,0,0,0,1,1,0,Industry: type 3,,0.6151163527873436,0.7662336700704004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-609.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
102350,0,Revolving loans,M,Y,N,0,247500.0,427500.0,21375.0,427500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792000000000004,-12112,-2516,-867.0,-4111,8.0,1,1,0,1,0,0,,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.4075562786734258,0.5878680467567513,0.4507472818545589,0.0948,,0.9786,,,0.0,0.2069,0.1667,,0.068,,0.0854,,0.0022,0.0966,,0.9786,,,0.0,0.2069,0.1667,,0.0696,,0.08900000000000001,,0.0023,0.0958,,0.9786,,,0.0,0.2069,0.1667,,0.0692,,0.087,,0.0022,,block of flats,0.0677,Block,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
190106,0,Cash loans,M,Y,Y,0,180000.0,225000.0,26833.5,225000.0,Family,Working,Higher education,Single / not married,House / apartment,0.015221,-9435,-532,-9421.0,-2109,6.0,1,1,0,1,0,0,Drivers,1.0,2,2,FRIDAY,9,0,0,0,1,1,0,Transport: type 4,,0.3159414329035895,0.43473324875017305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-307.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,2.0
236633,1,Cash loans,F,N,Y,2,90000.0,536917.5,22572.0,463500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.025164,-15150,-623,-3619.0,-2359,,1,1,0,1,0,0,,4.0,2,2,FRIDAY,10,0,0,0,0,0,0,Government,0.4071422830590831,0.26651977539251576,0.5262949398096192,0.0825,0.0727,0.9771,,,0.0,0.1379,0.1667,,0.0153,,0.0749,,0.0074,0.084,0.0754,0.9772,,,0.0,0.1379,0.1667,,0.0156,,0.0781,,0.0078,0.0833,0.0727,0.9771,,,0.0,0.1379,0.1667,,0.0155,,0.0763,,0.0076,,block of flats,0.0605,Panel,No,15.0,0.0,15.0,0.0,-2720.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
194034,0,Cash loans,F,N,Y,0,360000.0,2013840.0,55507.5,1800000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002506,-19819,-12109,-1656.0,-3296,,1,1,0,1,0,0,Medicine staff,2.0,2,2,MONDAY,1,0,0,0,0,0,0,Medicine,,0.6465586660200576,0.6940926425266661,0.0309,,0.9821,0.7552,0.0,0.0,0.069,0.1667,0.0417,,0.0252,0.0269,0.0,0.0,0.0315,,0.9821,0.7648,0.0,0.0,0.069,0.1667,0.0417,,0.0275,0.027999999999999997,0.0,0.0,0.0312,,0.9821,0.7585,0.0,0.0,0.069,0.1667,0.0417,,0.0257,0.0274,0.0,0.0,reg oper account,block of flats,0.0211,Panel,No,3.0,0.0,3.0,0.0,-753.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
150539,0,Cash loans,F,Y,Y,2,67500.0,1260000.0,36972.0,1260000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-13747,-4598,-868.0,-1676,1.0,1,1,0,1,0,0,Cleaning staff,4.0,2,2,THURSDAY,11,0,0,0,0,1,1,Industry: type 9,,0.5036646379607796,0.7281412993111438,0.0284,0.0572,0.9866,0.8164,0.0036,0.0,0.1034,0.0833,0.125,0.0244,0.0227,0.0333,0.0019,0.0051,0.0284,0.0592,0.9866,0.8236,0.0036,0.0,0.1034,0.0833,0.125,0.0249,0.0248,0.0346,0.0,0.0055,0.0286,0.0572,0.9866,0.8189,0.0036,0.0,0.1034,0.0833,0.125,0.0248,0.0231,0.0339,0.0019,0.0053,reg oper account,block of flats,0.0281,"Stone, brick",No,3.0,0.0,3.0,0.0,-225.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
436200,0,Cash loans,F,N,Y,2,67500.0,206280.0,9747.0,135000.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.018029,-14198,-588,-425.0,-4401,,1,1,1,1,0,0,Cleaning staff,3.0,3,3,TUESDAY,10,0,0,0,0,0,0,School,0.4981929373554146,0.24394328479271304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-321.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
444378,0,Cash loans,F,N,Y,0,103500.0,1129500.0,31189.5,1129500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.003540999999999999,-21296,365243,-4549.0,-4857,,1,0,0,1,0,0,,2.0,1,1,TUESDAY,8,0,0,0,0,0,0,XNA,0.8646707437126515,0.6795883384772587,,0.1177,0.1951,0.9921,0.8912,0.0303,0.12,0.1034,0.3417,0.3833,0.0326,0.1009,0.1056,0.0039,0.0221,0.0441,0.0159,0.9881,0.8432,0.0306,0.0806,0.069,0.3333,0.375,0.0163,0.1102,0.0574,0.0039,0.0234,0.126,0.0632,0.9935,0.9128,0.0305,0.12,0.1034,0.3333,0.375,0.0318,0.1026,0.1124,0.0039,0.0225,not specified,block of flats,0.1604,Panel,No,3.0,0.0,3.0,0.0,-1911.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
333775,0,Cash loans,M,Y,N,0,112500.0,253377.0,13063.5,211500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009175,-16406,-4433,-449.0,-4896,6.0,1,1,0,1,1,0,Drivers,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Self-employed,,0.7504467865205291,0.7610263695502636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1728.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
416538,0,Cash loans,F,N,N,0,180000.0,552555.0,28341.0,477000.0,Unaccompanied,Working,Incomplete higher,Married,Rented apartment,0.018209,-9744,-417,-4472.0,-2401,,1,1,0,1,0,0,Core staff,2.0,3,3,WEDNESDAY,14,1,1,0,1,1,0,School,0.5191685308855624,0.4615961938178846,0.4812493411434029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-466.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
324092,0,Cash loans,F,N,Y,0,225000.0,225000.0,22252.5,225000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.04622,-17808,-10278,-6928.0,-1358,,1,1,0,1,0,0,,1.0,1,1,TUESDAY,14,0,0,0,0,1,1,Kindergarten,,0.6977016130952959,0.5172965813614878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
437603,0,Revolving loans,M,Y,Y,0,112500.0,360000.0,18000.0,360000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.030755,-19102,-881,-11210.0,-1709,15.0,1,1,0,1,0,0,Drivers,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Transport: type 3,,0.5017731502734962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
393739,0,Cash loans,F,N,Y,0,144000.0,518562.0,20691.0,463500.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.035792000000000004,-23624,-6145,-9967.0,-4281,,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Electricity,0.883051698613267,0.5760315933003037,0.38079968264891495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1930.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
306509,0,Cash loans,F,Y,Y,0,180000.0,534204.0,29956.5,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-22598,365243,-2133.0,-4795,2.0,1,0,0,1,0,0,,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,XNA,,0.7391425575034578,0.4902575124990026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1114.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
233392,0,Cash loans,F,N,Y,0,157500.0,188685.0,10008.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-19164,-2819,-219.0,-2647,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.6515992703217056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1246.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
398886,0,Cash loans,M,N,Y,2,135000.0,684000.0,20128.5,684000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020246,-15769,-1611,-2762.0,-1138,,1,1,0,1,0,0,Laborers,4.0,3,3,FRIDAY,13,0,0,0,0,0,0,Construction,,0.31134231752654445,0.3539876078507373,0.0619,0.063,0.9811,0.7416,0.0088,0.0,0.1379,0.1667,0.2083,0.057999999999999996,0.0504,0.0536,0.0,0.0,0.063,0.0654,0.9811,0.7517,0.0088,0.0,0.1379,0.1667,0.2083,0.0593,0.0551,0.0559,0.0,0.0,0.0625,0.063,0.9811,0.7451,0.0088,0.0,0.1379,0.1667,0.2083,0.059000000000000004,0.0513,0.0546,0.0,0.0,reg oper account,block of flats,0.0422,Panel,No,0.0,0.0,0.0,0.0,-2403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
311879,0,Cash loans,F,N,Y,0,450000.0,1024740.0,55719.0,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.072508,-23577,365243,-12600.0,-4457,,1,0,0,1,0,0,,1.0,1,1,TUESDAY,10,0,0,0,0,0,0,XNA,,0.7663806351908972,0.7121551551910698,0.2938,0.1922,0.9801,0.728,0.0,0.32,0.2759,0.3333,0.375,0.0,0.2396,0.2825,0.0,0.0156,0.2994,0.1995,0.9801,0.7387,0.0,0.3222,0.2759,0.3333,0.375,0.0,0.2617,0.2943,0.0,0.0165,0.2967,0.1922,0.9801,0.7316,0.0,0.32,0.2759,0.3333,0.375,0.0,0.2437,0.2875,0.0,0.0159,reg oper account,block of flats,0.2229,Panel,No,11.0,0.0,11.0,0.0,-2195.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,4.0
105063,0,Cash loans,F,N,Y,0,67500.0,164182.5,17811.0,148500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-23676,365243,-3767.0,-4286,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,XNA,,0.6116782500786622,0.4740512892789932,0.0144,0.0373,0.9732,0.6328,0.0014,0.0,0.069,0.0417,0.0833,0.0068,0.0134,0.012,0.0,0.0,0.0126,0.0387,0.9732,0.6472,0.0014,0.0,0.069,0.0417,0.0833,0.006999999999999999,0.0147,0.0125,0.0,0.0,0.0146,0.0373,0.9732,0.6377,0.0014,0.0,0.069,0.0417,0.0833,0.0069,0.0137,0.0122,0.0,0.0,reg oper account,block of flats,0.0102,"Stone, brick",No,0.0,0.0,0.0,0.0,-87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
300422,0,Cash loans,M,Y,N,2,108000.0,295668.0,14377.5,193500.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.010966,-13811,-5529,-7895.0,-4592,12.0,1,1,0,1,0,0,Drivers,4.0,2,2,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 2,,0.42948735770304297,0.3296550543128238,0.0031,0.0,0.9806,0.7348,0.0,0.0,0.069,0.0417,0.0833,0.0017,0.0025,0.0021,0.0,0.0,0.0032,0.0,0.9806,0.7452,0.0,0.0,0.069,0.0417,0.0833,0.0018,0.0028,0.0022,0.0,0.0,0.0031,0.0,0.9806,0.7383,0.0,0.0,0.069,0.0417,0.0833,0.0018,0.0026,0.0022,0.0,0.0,reg oper account,block of flats,0.0017,Wooden,No,0.0,0.0,0.0,0.0,-1794.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
415636,0,Cash loans,M,N,Y,0,90000.0,360000.0,15988.5,360000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392,-16829,-569,-9109.0,-226,,1,1,0,1,0,0,Security staff,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Security,,0.7541548906905368,,0.066,0.0811,0.9742,,,0.0,0.1379,0.125,,,,0.0519,,0.0521,0.0672,0.0842,0.9742,,,0.0,0.1379,0.125,,,,0.0541,,0.0551,0.0666,0.0811,0.9742,,,0.0,0.1379,0.125,,,,0.0528,,0.0532,,block of flats,0.0522,"Stone, brick",No,0.0,0.0,0.0,0.0,-788.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
251868,0,Cash loans,F,N,N,0,99000.0,254700.0,14350.5,225000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.008625,-23790,365243,-3419.0,-3419,,1,0,0,1,1,0,,2.0,2,2,SATURDAY,16,0,0,0,0,0,0,XNA,,0.5739581606080826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0516,,No,4.0,0.0,4.0,0.0,-1245.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
208078,0,Cash loans,M,N,N,0,180000.0,508495.5,24592.5,454500.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,Rented apartment,0.035792000000000004,-10508,-2372,-4954.0,-2541,,1,1,1,1,0,0,Core staff,1.0,2,2,WEDNESDAY,12,0,0,0,1,1,0,Police,0.20985778358090693,0.6402723334458437,0.22133520635446602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-491.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
270554,0,Cash loans,M,N,N,0,270000.0,679500.0,34695.0,679500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00702,-18102,-5707,-550.0,-1635,,1,1,0,1,0,0,,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Military,0.4675148213906266,0.399077612253088,0.2314393514998941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-336.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
170281,0,Cash loans,M,N,N,0,112500.0,1442952.0,39811.5,1260000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.04622,-23499,365243,-9256.0,-4335,,1,0,0,1,0,0,,2.0,1,1,SATURDAY,14,0,0,0,0,0,0,XNA,,0.5688277011574078,,0.1186,0.0425,0.9796,0.7212,0.0185,0.0,0.2759,0.1667,0.2083,0.0258,0.0967,0.1022,0.0,0.0,0.1208,0.0442,0.9796,0.7321,0.0186,0.0,0.2759,0.1667,0.2083,0.0264,0.1056,0.1065,0.0,0.0,0.1197,0.0425,0.9796,0.7249,0.0186,0.0,0.2759,0.1667,0.2083,0.0263,0.0983,0.10400000000000001,0.0,0.0,reg oper account,block of flats,0.1149,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
299374,0,Cash loans,F,N,Y,1,292500.0,755190.0,35122.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-15347,-1677,-9271.0,-4855,,1,1,0,1,0,0,High skill tech staff,3.0,1,1,TUESDAY,17,0,0,0,0,1,1,Government,,0.4925619873716002,,0.1031,,0.9781,,,,0.2069,0.1667,,,,,,,0.105,,0.9782,,,,0.2069,0.1667,,,,,,,0.1041,,0.9781,,,,0.2069,0.1667,,,,,,,,block of flats,0.0705,"Stone, brick",No,1.0,0.0,1.0,0.0,-962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
135257,0,Cash loans,M,Y,Y,0,261000.0,254700.0,27153.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-14646,-5420,-582.0,-3712,4.0,1,1,0,1,1,0,,2.0,1,1,WEDNESDAY,11,1,1,0,1,1,0,Other,,0.6317170662056524,0.7738956942145427,0.168,0.0,0.9985,0.9796,0.0455,0.48,0.1034,0.6667,0.4167,0.1196,0.13699999999999998,0.2092,0.0,0.0,0.1712,0.0,0.9985,0.9804,0.0459,0.4834,0.1034,0.6667,0.4167,0.1224,0.1497,0.218,0.0,0.0,0.1697,0.0,0.9985,0.9799,0.0458,0.48,0.1034,0.6667,0.4167,0.1217,0.1394,0.213,0.0,0.0,not specified,block of flats,0.2182,Others,No,0.0,0.0,0.0,0.0,-422.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
